Timestamp,Latitude,Longitude,X,Y,Distance,LogDist,Azimuth,RouteID,CellID,Frequency_MHz,RSRP_dBm
2012-10-02 19:39:47,35.51338865,24.024844216667,29.1079840344025,560.457238000671,561.212607094573,2.74912741846842,87.0269497426971,3,60562,1860.2,-73
2012-10-02 19:39:41,35.5135674,24.024803383333,25.4077525203479,580.355688000263,580.911592656227,2.76411004333179,87.4932131741412,3,60562,1860.2,-73
2012-10-15 00:26:04,35.514444266667,24.024774366667,22.7783228005537,677.968485370634,678.351029442248,2.83145448840749,88.075705513451,3,60561,1861.6,-86
2013-04-08 06:14:59,35.5153064,24.024906116667,34.7172328589369,773.94116800033,774.719444562415,2.88914445639293,87.4315640382739,4,60561,1861.6,-79
2013-03-19 12:13:51,35.516164733333,24.024869833333,31.4293128494081,869.490834629829,870.058683774527,2.9395485459289,87.9298421178905,4,60561,1861.6,-80
2012-09-22 17:52:29,35.516274383333,24.024916816667,35.686844529766,881.697072629701,882.418992744533,2.94567484706969,87.6822083654071,4,60561,1861.6,-86
2012-10-14 18:20:26,35.51658635,24.024795083333,24.6556238410585,916.425202000012,916.756811072465,2.96225414524862,88.458878598615,4,60561,1861.6,-84
2012-09-13 14:52:42,35.516719133333,24.024889666667,33.2265681874903,931.206642629676,931.799235946859,2.96932235000124,87.9564849097305,4,60561,1861.6,-99
2012-09-18 15:08:10,35.516867275295,24.024847199779,29.3783074186406,947.697805839587,948.153055228928,2.97687844881067,88.2244190769507,4,60565,1876.6,-98
2012-10-15 00:30:58,35.50946525,24.025100766667,52.3560096544596,123.704350000112,134.32765149398,2.12816542186563,67.060218267139,3,60563,1869.4,-93
2012-10-15 00:31:04,35.509883283333,24.025099716667,52.260860845822,170.239820629493,178.080863947557,2.25061725394676,72.9343639448485,3,60563,1869.4,-93
2012-09-21 12:18:28,35.511837078713,24.025069767238,49.5469060897248,387.736322331533,390.889180661535,2.59205364985404,82.7179211093134,3,60562,1860.2,-83
2012-09-24 12:18:59,35.512051908257,24.025034063816,46.3115364955483,411.651147169549,414.248023988751,2.61726044546113,83.5811057268873,3,60562,1860.2,-84
2012-09-24 12:18:15,35.512544586917,24.025084188087,50.8536933319022,466.496135601012,469.259781630786,2.67141333417351,83.7786369441109,3,60562,1860.2,-84
2013-03-14 11:09:26,35.512635635326,24.024947200067,38.4401248322153,476.631644490568,478.179221345825,2.67959070048969,85.3891011874991,3,60562,1860.2,-63
2012-10-02 19:45:41,35.514188116667,24.024969466667,40.4578776571511,649.453867370806,650.712813541748,2.81338935874812,86.4353526128608,3,60562,1860.2,-73
2012-09-19 17:44:48,35.514348398493,24.025081427287,50.6035153971662,667.296440240931,669.212413908148,2.82556398853932,85.6633529753795,3,60562,1860.2,-67
2012-09-13 16:16:58,35.5143615,24.025017633333,44.822640413874,668.75490000029,670.255313569441,2.82624026561611,86.1655415264715,3,60561,1861.6,-68
2013-04-08 06:15:18,35.5152588,24.025097283333,52.0403571967245,768.642336000104,770.401998614268,2.88671740078577,86.1267428453006,4,60561,1861.6,-79
2013-01-17 00:06:40,35.515390596,24.025038328,46.6979479509113,783.313866720674,784.704601834168,2.89470619950018,86.588299468646,4,60561,1861.6,-93
2013-01-20 17:44:41,35.515498874464,24.025077830853,50.27761405341,795.367425332891,796.954942111269,2.90143376813939,86.3829707016069,4,60562,1860.2,-85
2013-03-19 12:13:57,35.515699916667,24.0250386,46.7225960230755,817.747443371134,819.081120597442,2.91332691578143,86.7299191806117,4,60561,1861.6,-80
2012-09-13 14:52:30,35.516481883333,24.02496615,40.157328215166,904.795972629914,905.686680423585,2.95697798079225,87.4587238236148,4,60561,1861.6,-99
2012-10-25 15:00:37,35.506084283333,24.025221133333,63.2633857411822,-252.664859369802,260.464560229985,2.41574863994415,-75.9430195404561,3,60563,1869.4,-81
2012-10-15 00:30:52,35.508349683333,24.02514365,56.2420078002576,-0.480531369928769,56.2440605913347,1.75007666743051,-0.489522877520453,3,60563,1869.4,-93
2012-12-13 17:45:21,35.510529533333,24.0252018,61.5114394503504,242.180370629785,249.869944374337,2.39771402012251,75.7487863761226,3,60562,1860.2,-91
2012-10-27 11:57:05,35.510805516667,24.0251123,53.4011362227874,272.902835370594,278.078476159509,2.4441673748875,78.9283610959639,3,60563,1869.4,-87
2013-03-20 21:20:25,35.511961683333,24.025110716667,53.2576578905935,401.607308629719,405.123201592797,2.60758711614133,82.4460086390503,3,60562,1860.2,-79
2013-03-20 21:20:38,35.51213305,24.025217566667,62.9401819111085,420.683846000631,425.366153783874,2.62876293030181,81.4908665894868,3,60562,1860.2,-79
2012-09-24 12:18:53,35.512248393939,24.025181913025,59.7093232768612,433.523933289423,437.616503369003,2.64109369172332,82.1579810549405,3,60562,1860.2,-84
2012-09-24 12:18:40,35.51244092622,24.025179290644,59.4716885831103,454.956626810926,458.827215869005,2.66164917067468,82.5525541635531,3,60562,1860.2,-84
2012-09-20 11:43:05,35.512477097521,24.025218405669,63.0162105216719,458.983216038021,463.288932949101,2.66585192589592,82.1824380358815,3,60562,1860.2,-56
2012-09-18 00:56:39,35.513145610364,24.025199508936,61.3038280117779,533.402065720702,536.91332917335,2.72990418570021,83.443769555847,3,60561,1861.6,-68
2012-09-19 17:44:42,35.514346283342,24.025202666997,61.5900049090793,667.060981631795,669.898262365469,2.82600885128555,84.724814182737,3,60562,1860.2,-67
2012-10-02 19:34:32,35.514447816667,24.025202316667,61.5582587354318,678.363671370902,681.151003709418,2.83324340091134,84.8148835373981,3,60561,1861.6,-79
2013-02-12 13:29:26,35.514904706671,24.025241168437,65.0789250552636,729.224666615695,732.122859148053,2.86458396708683,84.9002059913933,3,60561,1861.6,-68
2012-11-06 12:13:35,35.515039783333,24.02510315,52.5719823173814,744.261400630087,746.115839392676,2.87280625978295,85.9595406542027,4,60561,1861.6,-72
2012-09-22 17:52:48,35.5151671,24.025253766667,66.2205503673689,758.434292000249,761.319733471343,2.8815670868886,85.0100351836844,4,60561,1861.6,-86
2012-12-09 00:51:10,35.5152965,24.025135233333,55.4793070009288,772.839100000107,774.827869913234,2.88920523353887,85.893987939595,4,60562,1860.2,-87
2013-03-19 12:14:04,35.5155236,24.025154833333,57.2554180989323,798.119872000507,800.170927354767,2.90318276808926,85.8967521710178,4,60561,1861.6,-80
2012-09-22 17:52:42,35.515564733333,24.02515845,57.5831529148598,802.698834629985,804.76160359199,2.90566724735161,85.8968054454078,4,60561,1861.6,-86
2012-09-22 16:23:16,35.515783283333,24.025230766667,64.1363383648988,827.02782062994,829.510992087968,2.9188221453592,85.5655648237621,4,60562,1860.2,-93
2012-09-13 14:52:11,35.51584835,24.025226583333,63.7572533678573,834.271042000196,836.703746183263,2.92257171346172,85.6297960420669,4,60561,1861.6,-89
2013-03-20 21:20:50,35.512229666667,24.025279933333,68.5917190345487,431.439213370404,436.857664181124,2.64033995932756,80.9665190998537,3,60562,1860.2,-79
2012-09-20 11:42:59,35.512443661547,24.025301033013,70.5037280045298,455.261123412716,460.688035609288,2.66340693346749,81.1968557618916,3,60562,1860.2,-56
2013-01-17 00:07:28,35.514211034,24.025297904,70.2201833760082,652.00502488019,655.775439172875,2.81675514696061,83.8530044862445,3,60561,1861.6,-75
2012-10-02 19:57:47,35.51425085,24.025394583333,78.9810627778896,656.437342000699,661.171681373657,2.82031424404258,83.1392800752451,3,60562,1860.2,-60
2012-09-19 17:44:35,35.514361916683,24.025321534352,72.3615165614264,668.801285151961,672.704502809357,2.82782433468252,83.8248563778267,3,60562,1860.2,-67
2012-10-27 18:13:07,35.514532732,24.025350658,75.0006407668192,687.816446240243,691.893459886702,2.84003922546035,83.7769600482073,3,60562,1860.2,-76
2012-09-22 19:05:34,35.514736483333,24.025322333333,72.4339185525012,710.498044630222,714.180750216806,2.85380814018988,84.1789161016853,3,60561,1861.6,-87
2012-09-22 17:52:54,35.514841,24.025363233333,76.1401912004194,722.13283999999,726.135777470362,2.8610178354284,83.9810903077875,3,60561,1861.6,-86
2012-12-13 18:18:21,35.514937683333,24.025306533333,71.0021555246502,732.89562863015,736.326903321024,2.86707066866958,84.4665137613136,4,60562,1860.2,-91
2013-04-06 07:18:47,35.515073883333,24.02531365,71.6470530367877,748.057412630153,751.480666950105,2.87591781214197,84.5290429173549,4,60561,1861.6,-79
2013-03-13 23:19:19,35.515183066667,24.02533285,73.3869169694272,760.2117013707,763.745684428536,2.88294876926152,84.486046715003,4,60561,1861.6,-80
2012-09-22 16:23:10,35.515394283333,24.025309233333,71.2468238901324,783.724340630116,786.956130931414,2.89595052317808,84.8056322482564,4,60562,1860.2,-94
2013-04-07 22:45:54,35.5154855875,24.025357335,75.6056965727998,793.888320500591,797.480336297709,2.90171998333714,84.5598621453418,4,60561,1861.6,-79
2013-04-06 11:20:08,35.5156398475,24.025399885,79.4614887775625,811.060543700043,814.943761093829,2.91112763930519,84.4044566438891,4,60562,1878.6,-84
2013-04-07 19:56:07,35.515701603333,24.025411493333,80.5134116892955,817.935203029832,821.888317119365,2.91481280713362,84.3782034205999,4,60561,1861.6,-79
2013-02-12 15:41:44,35.51589419868,24.025410380978,80.4126124004167,839.374917058107,843.217907553773,2.92593982114789,84.5277307792546,4,60561,1861.6,-77
2012-09-21 12:17:51,35.512358606682,24.025501452698,88.6653416143173,445.792815840522,454.524782007104,2.6575575671961,78.7510339222414,3,60562,1860.2,-85
2012-10-02 19:54:41,35.512748716667,24.025523733333,90.6843662618902,489.219859370536,497.55374090328,2.6968399958702,79.4985478945274,3,60562,1860.2,-60
